id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Propensity
327322,Female,34,1,34.0,0,1-2 Year,Yes,38879.0,124.0,274,0.40515813
187036,Male,36,1,28.0,0,1-2 Year,Yes,56943.0,157.0,204,0.40510803
225159,Male,38,1,18.0,0,1-2 Year,Yes,24514.0,26.0,77,0.40505892
168178,Male,32,1,33.0,0,1-2 Year,Yes,36963.0,124.0,10,0.4050188
271664,Female,29,1,15.0,0,1-2 Year,Yes,37000.0,154.0,140,0.40491283
70411,Male,49,1,30.0,0,1-2 Year,Yes,32257.0,157.0,299,0.40490672
338825,Female,38,1,28.0,0,> 2 Years,Yes,43458.0,26.0,237,0.404817
190962,Female,37,1,28.0,0,1-2 Year,Yes,43212.0,26.0,276,0.404817
344743,Male,38,1,28.0,0,1-2 Year,Yes,43999.0,26.0,233,0.404817
107045,Male,37,1,28.0,0,1-2 Year,Yes,43735.0,26.0,237,0.404817
107625,Male,29,1,28.0,0,< 1 Year,Yes,41641.0,156.0,185,0.40477708
309831,Female,35,1,28.0,0,1-2 Year,Yes,41136.0,124.0,28,0.40474772
326193,Male,35,1,28.0,0,1-2 Year,Yes,41343.0,124.0,71,0.4047405
129615,Male,31,1,28.0,0,< 1 Year,Yes,47038.0,154.0,26,0.4047356
298748,Female,40,1,41.0,0,1-2 Year,Yes,23749.0,26.0,233,0.40470862
309867,Female,35,1,28.0,0,1-2 Year,Yes,45242.0,156.0,88,0.40455094
9894,Male,29,1,28.0,0,1-2 Year,Yes,2630.0,124.0,101,0.4045087
40840,Female,39,1,50.0,0,1-2 Year,Yes,2630.0,163.0,275,0.40444997
374067,Male,33,1,15.0,0,< 1 Year,Yes,31274.0,124.0,22,0.40444928
86324,Female,36,1,40.0,0,1-2 Year,Yes,25530.0,26.0,182,0.4044304
150031,Female,36,1,40.0,0,> 2 Years,Yes,30118.0,26.0,202,0.4044304
240374,Female,33,1,8.0,0,1-2 Year,Yes,31101.0,26.0,62,0.40441406
180324,Male,30,1,28.0,0,< 1 Year,Yes,41321.0,154.0,268,0.40439203
131217,Female,33,1,39.0,0,< 1 Year,Yes,2630.0,124.0,120,0.40438658
286139,Male,35,1,45.0,0,1-2 Year,Yes,35606.0,26.0,126,0.40433902
217237,Male,49,1,11.0,0,1-2 Year,Yes,26346.0,26.0,221,0.40426978
163954,Female,45,1,28.0,0,> 2 Years,Yes,37568.0,155.0,282,0.4042626
20763,Female,35,1,28.0,0,1-2 Year,Yes,57838.0,26.0,46,0.4042483
320288,Female,51,1,28.0,0,1-2 Year,Yes,55288.0,26.0,166,0.4041643
110938,Male,51,1,28.0,0,1-2 Year,Yes,56101.0,26.0,169,0.4041643
67281,Male,41,1,28.0,0,> 2 Years,Yes,39246.0,3.0,30,0.404141
205847,Male,34,1,24.0,0,1-2 Year,Yes,30779.0,124.0,93,0.40407872
149387,Female,35,1,41.0,0,1-2 Year,Yes,34052.0,12.0,68,0.40405366
350237,Male,51,1,4.0,0,1-2 Year,Yes,27153.0,155.0,32,0.4040173
304981,Male,34,1,28.0,0,1-2 Year,Yes,57483.0,122.0,146,0.40399453
53799,Male,33,1,28.0,0,< 1 Year,Yes,55304.0,122.0,134,0.40399453
203469,Male,31,1,21.0,0,1-2 Year,Yes,2630.0,163.0,125,0.40398955
90650,Male,36,1,4.0,0,1-2 Year,Yes,22049.0,124.0,112,0.4039493
327631,Female,33,1,46.0,0,1-2 Year,Yes,33739.0,124.0,135,0.40391132
268033,Male,29,1,9.0,0,1-2 Year,Yes,28514.0,124.0,176,0.4039057
345382,Male,31,1,8.0,0,1-2 Year,Yes,30026.0,154.0,40,0.4038847
133042,Female,35,1,33.0,0,1-2 Year,Yes,27439.0,26.0,23,0.40386757
362000,Male,35,1,28.0,0,1-2 Year,Yes,32877.0,124.0,70,0.40383866
98892,Female,28,1,23.0,0,< 1 Year,Yes,32911.0,163.0,132,0.40370846
368250,Female,32,1,38.0,0,1-2 Year,Yes,31375.0,157.0,71,0.40370652
23866,Female,35,1,13.0,0,1-2 Year,Yes,25238.0,26.0,296,0.40353876
374393,Male,27,1,11.0,0,< 1 Year,Yes,41196.0,124.0,138,0.4034755
154966,Female,35,1,28.0,0,1-2 Year,Yes,47163.0,124.0,58,0.40342298
228616,Female,50,1,11.0,0,1-2 Year,Yes,33193.0,26.0,225,0.403116
72244,Male,28,1,28.0,0,< 1 Year,Yes,42948.0,124.0,56,0.40310636
380748,Female,33,1,6.0,0,< 1 Year,Yes,33010.0,157.0,293,0.40307698
375241,Male,39,1,28.0,0,1-2 Year,Yes,61181.0,26.0,204,0.40306076
111533,Female,50,1,28.0,0,1-2 Year,Yes,54878.0,26.0,200,0.4030571
200349,Female,50,1,28.0,0,> 2 Years,Yes,56726.0,26.0,189,0.4030571
176027,Male,50,1,28.0,0,> 2 Years,Yes,55570.0,26.0,163,0.4030571
45927,Female,36,1,4.0,0,1-2 Year,Yes,29394.0,124.0,103,0.4030073
324195,Male,47,1,29.0,0,1-2 Year,Yes,31938.0,26.0,11,0.40299958
241365,Female,35,1,28.0,0,1-2 Year,Yes,42314.0,157.0,47,0.4029796
124668,Male,37,1,28.0,0,1-2 Year,Yes,23873.0,26.0,281,0.402953
41483,Male,57,0,28.0,0,1-2 Year,Yes,44528.0,26.0,236,0.40291882
227618,Female,38,1,28.0,0,1-2 Year,Yes,43463.0,26.0,35,0.40285578
252794,Male,40,1,11.0,0,1-2 Year,Yes,23654.0,26.0,269,0.40284255
131473,Male,37,1,9.0,0,1-2 Year,Yes,34751.0,155.0,56,0.40284193
167919,Male,32,1,34.0,0,< 1 Year,Yes,40560.0,124.0,111,0.40283746
102839,Female,35,1,33.0,0,1-2 Year,Yes,29199.0,26.0,136,0.4027965
284268,Female,34,1,30.0,0,1-2 Year,No,2630.0,157.0,210,0.4027596
181657,Female,36,1,46.0,0,1-2 Year,Yes,28926.0,154.0,81,0.40275475
353101,Female,31,1,28.0,0,1-2 Year,Yes,50880.0,124.0,255,0.40273526
45733,Female,32,1,28.0,0,< 1 Year,Yes,54089.0,124.0,274,0.40273526
297659,Female,30,1,14.0,0,< 1 Year,Yes,31516.0,26.0,34,0.40273115
77841,Female,36,1,28.0,0,1-2 Year,Yes,42415.0,26.0,21,0.4027262
135986,Male,43,1,41.0,0,1-2 Year,Yes,42724.0,155.0,38,0.4026586
226566,Female,36,1,46.0,0,1-2 Year,Yes,24329.0,4.0,201,0.4024812
299744,Male,36,1,35.0,0,> 2 Years,Yes,36712.0,31.0,140,0.40234086
154028,Male,38,1,30.0,0,1-2 Year,Yes,2630.0,163.0,164,0.40231657
220461,Male,41,1,29.0,0,1-2 Year,Yes,39102.0,26.0,161,0.40229473
275185,Male,36,1,28.0,0,1-2 Year,Yes,33900.0,158.0,201,0.40227112
12358,Female,37,1,28.0,0,1-2 Year,Yes,38419.0,26.0,261,0.4022111
181279,Female,38,1,28.0,0,1-2 Year,Yes,37734.0,26.0,174,0.4022111
266998,Female,38,1,28.0,0,1-2 Year,Yes,42410.0,26.0,286,0.4022111
42826,Male,37,1,28.0,0,1-2 Year,Yes,38890.0,26.0,224,0.4022111
147109,Female,37,1,28.0,0,1-2 Year,Yes,40006.0,26.0,122,0.4022111
2256,Female,37,1,28.0,0,1-2 Year,Yes,40689.0,26.0,267,0.4022111
194761,Male,38,1,28.0,0,1-2 Year,Yes,39708.0,26.0,206,0.4022111
75376,Female,37,1,28.0,0,1-2 Year,Yes,38418.0,26.0,147,0.4022111
255576,Female,37,1,28.0,0,1-2 Year,Yes,40675.0,26.0,273,0.4022111
98547,Female,38,1,28.0,0,1-2 Year,Yes,39000.0,26.0,204,0.4022111
43358,Male,37,1,28.0,0,1-2 Year,Yes,40437.0,26.0,253,0.4022111
172990,Female,37,1,28.0,0,1-2 Year,Yes,40999.0,26.0,154,0.4022111
342855,Male,37,1,28.0,0,1-2 Year,Yes,42171.0,26.0,181,0.4022111
155773,Female,37,1,28.0,0,1-2 Year,Yes,40723.0,26.0,273,0.4022111
266949,Male,37,1,28.0,0,1-2 Year,Yes,37865.0,26.0,170,0.4022111
342987,Male,37,1,28.0,0,1-2 Year,Yes,38889.0,26.0,194,0.4022111
181160,Male,37,1,28.0,0,1-2 Year,Yes,38552.0,26.0,283,0.4022111
211424,Female,38,1,28.0,0,1-2 Year,Yes,42171.0,26.0,163,0.4022111
117439,Male,28,1,28.0,0,< 1 Year,Yes,48345.0,124.0,144,0.4021874
365143,Male,28,1,28.0,0,< 1 Year,Yes,49976.0,124.0,136,0.4021874
63450,Male,29,1,28.0,0,< 1 Year,Yes,49509.0,124.0,232,0.40218124
255440,Male,29,1,28.0,0,< 1 Year,Yes,49926.0,124.0,242,0.40218124
83783,Male,43,1,28.0,0,1-2 Year,Yes,42488.0,3.0,193,0.40212512
302654,Female,36,1,28.0,0,1-2 Year,Yes,73909.0,26.0,213,0.40209273
370592,Male,46,1,11.0,0,1-2 Year,Yes,2630.0,157.0,221,0.40202728
291299,Female,42,1,11.0,0,1-2 Year,Yes,2630.0,157.0,226,0.40202728
263991,Female,46,1,7.0,0,1-2 Year,Yes,70749.0,26.0,150,0.40197605
50765,Male,45,1,30.0,0,1-2 Year,Yes,31625.0,163.0,125,0.40197495
80623,Female,37,1,18.0,0,1-2 Year,Yes,30128.0,150.0,60,0.40196398
289414,Male,36,1,28.0,0,1-2 Year,Yes,61039.0,26.0,212,0.40196067
70764,Male,54,1,28.0,0,1-2 Year,Yes,66493.0,26.0,249,0.4019146
337704,Female,36,1,28.0,0,1-2 Year,Yes,45244.0,26.0,93,0.4019021
205041,Female,28,1,28.0,0,< 1 Year,Yes,40024.0,124.0,252,0.40180013
290608,Male,28,1,28.0,0,1-2 Year,Yes,36474.0,124.0,275,0.40180013
238249,Female,48,1,28.0,0,1-2 Year,Yes,61055.0,26.0,198,0.4017979
284459,Male,48,1,28.0,0,1-2 Year,Yes,58949.0,26.0,181,0.4017979
274900,Male,48,1,28.0,0,1-2 Year,Yes,60753.0,26.0,202,0.4017979
262874,Female,48,1,28.0,0,> 2 Years,Yes,57286.0,26.0,201,0.4017979
164970,Male,48,1,28.0,0,1-2 Year,Yes,73661.0,26.0,134,0.4017979
89469,Female,30,1,28.0,0,1-2 Year,Yes,51168.0,124.0,261,0.40179697
358498,Male,29,1,28.0,0,< 1 Year,Yes,48478.0,124.0,252,0.40179697
154749,Male,32,1,28.0,0,< 1 Year,Yes,48249.0,124.0,15,0.40176603
291526,Male,37,1,46.0,0,1-2 Year,Yes,23423.0,163.0,51,0.40176433
67049,Male,29,1,28.0,0,1-2 Year,Yes,35093.0,156.0,37,0.40172994
316026,Female,31,1,28.0,0,< 1 Year,Yes,39968.0,156.0,26,0.40172994
380742,Male,31,1,28.0,0,1-2 Year,Yes,32882.0,156.0,31,0.40172994
241622,Male,30,1,29.0,0,1-2 Year,Yes,2630.0,157.0,195,0.40168762
173403,Female,32,1,50.0,0,1-2 Year,Yes,28766.0,154.0,45,0.4016074
221487,Male,36,1,28.0,0,1-2 Year,Yes,29669.0,26.0,87,0.4015952
16055,Male,28,1,18.0,0,1-2 Year,Yes,35222.0,124.0,292,0.4015867
254525,Male,53,1,29.0,0,1-2 Year,Yes,38823.0,163.0,34,0.4015486
172918,Female,37,1,4.0,0,1-2 Year,Yes,36648.0,26.0,82,0.40153873
10901,Male,34,1,46.0,0,> 2 Years,Yes,33301.0,124.0,218,0.4014486
15357,Male,34,1,9.0,0,1-2 Year,Yes,30359.0,124.0,268,0.40137494
335495,Male,36,1,28.0,0,1-2 Year,Yes,35064.0,26.0,209,0.40136558
107005,Female,36,1,28.0,0,1-2 Year,Yes,32912.0,26.0,161,0.40136558
237271,Female,36,1,28.0,0,1-2 Year,Yes,34377.0,26.0,251,0.40136558
302356,Male,36,1,28.0,0,1-2 Year,Yes,35149.0,26.0,120,0.40136558
21445,Female,36,1,28.0,0,1-2 Year,Yes,37144.0,26.0,190,0.40136558
250700,Male,36,1,28.0,0,1-2 Year,Yes,36988.0,26.0,236,0.40136558
123822,Female,36,1,28.0,0,1-2 Year,Yes,33701.0,26.0,232,0.40136558
329588,Female,36,1,28.0,0,1-2 Year,Yes,34165.0,26.0,119,0.40136558
139479,Female,36,1,28.0,0,1-2 Year,Yes,34117.0,26.0,157,0.40136558
196974,Male,36,1,28.0,0,1-2 Year,Yes,35493.0,26.0,151,0.40136558
9932,Female,36,1,28.0,0,1-2 Year,Yes,30826.0,26.0,211,0.40136558
86188,Male,37,1,28.0,0,1-2 Year,Yes,39342.0,26.0,25,0.40133423
326507,Male,37,1,28.0,0,1-2 Year,Yes,37513.0,26.0,40,0.40133423
375087,Female,37,1,28.0,0,1-2 Year,Yes,39784.0,26.0,29,0.40133423
193291,Male,37,1,28.0,0,1-2 Year,Yes,39932.0,26.0,35,0.40133423
213351,Female,44,1,29.0,0,1-2 Year,Yes,25508.0,26.0,252,0.4013195
340961,Male,47,1,29.0,0,1-2 Year,Yes,29824.0,26.0,264,0.4013195
138212,Male,28,1,28.0,0,< 1 Year,Yes,36869.0,124.0,60,0.4012916
908,Male,35,1,27.0,0,1-2 Year,Yes,22791.0,156.0,36,0.4011803
3380,Male,44,1,41.0,0,1-2 Year,Yes,42629.0,26.0,298,0.40114507
148327,Male,42,1,28.0,0,1-2 Year,Yes,32420.0,3.0,150,0.40110847
277530,Male,28,1,30.0,0,1-2 Year,Yes,24581.0,163.0,70,0.4010844
18828,Female,38,1,28.0,0,1-2 Year,Yes,57250.0,26.0,164,0.4010433
161381,Female,38,1,28.0,0,1-2 Year,Yes,59487.0,26.0,191,0.4010433
16810,Male,35,1,39.0,0,1-2 Year,Yes,33762.0,26.0,260,0.40103298
170689,Male,35,1,39.0,0,1-2 Year,Yes,36940.0,26.0,190,0.40103298
376584,Female,38,1,18.0,0,1-2 Year,Yes,27715.0,26.0,138,0.40101367
335575,Male,28,1,28.0,0,< 1 Year,Yes,37713.0,124.0,95,0.4010023
15888,Male,28,1,28.0,0,< 1 Year,Yes,32955.0,124.0,89,0.4010023
96018,Female,33,1,15.0,0,1-2 Year,Yes,32545.0,156.0,132,0.40090203
307120,Male,33,1,15.0,0,1-2 Year,Yes,35962.0,31.0,192,0.40090203
283776,Female,31,1,28.0,0,< 1 Year,Yes,34390.0,122.0,105,0.400879
310757,Male,30,1,30.0,0,1-2 Year,Yes,33029.0,156.0,179,0.40087095
55107,Male,40,1,29.0,0,1-2 Year,Yes,43307.0,26.0,60,0.4008261
355425,Male,37,1,28.0,0,1-2 Year,Yes,47700.0,26.0,187,0.40080613
253842,Male,37,1,28.0,0,1-2 Year,Yes,45865.0,26.0,217,0.40080613
178528,Female,38,1,28.0,0,1-2 Year,Yes,46709.0,26.0,230,0.40080613
212564,Female,38,1,28.0,0,1-2 Year,Yes,46719.0,26.0,263,0.40080613
229251,Male,50,1,35.0,0,1-2 Year,Yes,42636.0,155.0,279,0.4007562
242343,Female,37,1,28.0,0,1-2 Year,Yes,42996.0,26.0,91,0.40075216
66974,Female,34,1,28.0,0,> 2 Years,Yes,43270.0,122.0,130,0.40073845
31618,Female,34,1,28.0,0,1-2 Year,Yes,38882.0,122.0,136,0.40073845
9061,Female,34,1,28.0,0,1-2 Year,Yes,38144.0,122.0,268,0.40073845
50231,Male,37,1,28.0,0,1-2 Year,Yes,29193.0,26.0,38,0.40065736
171640,Male,36,1,28.0,0,1-2 Year,Yes,27024.0,124.0,28,0.4005676
292866,Male,47,1,28.0,0,1-2 Year,Yes,39140.0,3.0,134,0.4005607
278848,Female,30,1,28.0,0,1-2 Year,Yes,31404.0,156.0,111,0.40050346
218779,Female,31,1,28.0,0,< 1 Year,Yes,31282.0,154.0,98,0.40050346
166328,Male,30,1,28.0,0,1-2 Year,Yes,31554.0,156.0,112,0.40050346
263508,Female,46,1,28.0,0,1-2 Year,Yes,53029.0,26.0,120,0.4004951
30084,Female,42,1,28.0,0,1-2 Year,Yes,53031.0,26.0,253,0.4004951
103736,Female,45,1,28.0,0,1-2 Year,Yes,51359.0,26.0,157,0.4004951
181149,Female,42,1,28.0,0,> 2 Years,Yes,51820.0,26.0,169,0.4004951
367090,Female,45,1,28.0,0,1-2 Year,Yes,52325.0,26.0,162,0.4004951
103985,Female,42,1,28.0,0,1-2 Year,Yes,54080.0,26.0,194,0.4004951
222949,Male,43,1,28.0,0,> 2 Years,Yes,52434.0,26.0,164,0.4004951
292885,Male,42,1,28.0,0,> 2 Years,Yes,53994.0,26.0,223,0.4004951
278190,Female,45,1,28.0,0,1-2 Year,Yes,53137.0,26.0,265,0.4004951
294294,Female,46,1,28.0,0,1-2 Year,Yes,52388.0,26.0,262,0.4004951
43925,Male,46,1,28.0,0,1-2 Year,Yes,52852.0,26.0,239,0.4004951
236705,Female,45,1,28.0,0,1-2 Year,Yes,54644.0,26.0,154,0.4004951
307263,Female,45,1,28.0,0,> 2 Years,Yes,52011.0,26.0,250,0.4004951
326938,Female,47,1,28.0,0,1-2 Year,Yes,52529.0,26.0,265,0.4004951
100263,Male,44,1,28.0,0,1-2 Year,Yes,52115.0,26.0,221,0.4004951
304423,Female,45,1,28.0,0,1-2 Year,Yes,52784.0,26.0,202,0.4004951
113190,Female,46,1,28.0,0,1-2 Year,Yes,53272.0,26.0,147,0.4004951
96787,Female,42,1,28.0,0,> 2 Years,Yes,54161.0,26.0,201,0.4004951
293902,Male,47,1,28.0,0,> 2 Years,Yes,53487.0,26.0,140,0.4004951
46627,Male,46,1,28.0,0,1-2 Year,Yes,54795.0,26.0,245,0.4004951
363346,Male,46,1,28.0,0,1-2 Year,Yes,52916.0,26.0,256,0.4004951
288715,Female,45,1,28.0,0,> 2 Years,Yes,53359.0,26.0,244,0.4004951
310441,Male,46,1,28.0,0,1-2 Year,Yes,51939.0,26.0,144,0.4004951
356499,Male,46,1,28.0,0,> 2 Years,Yes,51939.0,26.0,123,0.4004951
293347,Male,47,1,28.0,0,1-2 Year,Yes,51267.0,26.0,247,0.4004951
72755,Male,46,1,28.0,0,1-2 Year,Yes,54776.0,26.0,172,0.4004951
164778,Female,47,1,28.0,0,1-2 Year,Yes,51424.0,26.0,170,0.4004951
127476,Male,46,1,28.0,0,1-2 Year,Yes,51397.0,26.0,218,0.4004951
229806,Male,45,1,28.0,0,1-2 Year,Yes,54282.0,26.0,247,0.4004951
164317,Male,44,1,28.0,0,1-2 Year,Yes,52071.0,26.0,130,0.4004951
233401,Male,44,1,28.0,0,1-2 Year,Yes,53087.0,26.0,252,0.4004951
325983,Female,36,1,28.0,0,1-2 Year,Yes,34594.0,26.0,22,0.40048927
305038,Female,36,1,28.0,0,1-2 Year,Yes,36922.0,26.0,10,0.40048927
101778,Male,38,1,29.0,0,1-2 Year,Yes,29244.0,124.0,44,0.40046036
138247,Male,28,1,35.0,0,1-2 Year,Yes,32591.0,154.0,33,0.40044338
130832,Male,31,1,28.0,0,1-2 Year,Yes,53778.0,124.0,51,0.40043893
122037,Female,30,1,28.0,0,< 1 Year,Yes,58709.0,124.0,50,0.40043893
43787,Male,33,1,28.0,0,1-2 Year,Yes,43412.0,163.0,270,0.40042692
305307,Male,48,1,34.0,0,1-2 Year,Yes,34966.0,155.0,227,0.40040562
221147,Female,33,1,41.0,0,1-2 Year,Yes,51617.0,156.0,250,0.40034598
308741,Male,34,1,14.0,0,1-2 Year,Yes,25355.0,156.0,48,0.40033934
368881,Male,37,1,28.0,0,1-2 Year,Yes,41363.0,26.0,42,0.40025407
324665,Female,37,1,28.0,0,1-2 Year,Yes,41140.0,26.0,51,0.40025407
18676,Female,32,1,28.0,0,1-2 Year,Yes,33011.0,122.0,275,0.400252
26968,Female,32,1,28.0,0,< 1 Year,Yes,41094.0,122.0,245,0.400252
98777,Male,33,1,28.0,0,< 1 Year,Yes,42726.0,122.0,248,0.400252
307621,Male,32,1,28.0,0,1-2 Year,Yes,40159.0,122.0,148,0.400252
70931,Female,31,1,28.0,0,1-2 Year,Yes,32018.0,122.0,295,0.400252
283336,Female,42,1,3.0,0,1-2 Year,Yes,22735.0,26.0,233,0.40025055
193719,Male,39,1,46.0,0,1-2 Year,Yes,2630.0,163.0,224,0.40021342
32362,Male,35,1,39.0,0,1-2 Year,Yes,33205.0,26.0,26,0.40015692
362277,Male,37,1,28.0,0,1-2 Year,Yes,42143.0,26.0,117,0.40013203
316750,Male,36,1,35.0,0,1-2 Year,Yes,41806.0,124.0,201,0.4001041
256057,Male,36,1,3.0,0,1-2 Year,Yes,42522.0,124.0,174,0.4001041
341749,Female,36,1,3.0,0,1-2 Year,Yes,37378.0,124.0,237,0.4001041
247480,Male,36,1,41.0,0,1-2 Year,Yes,37826.0,124.0,121,0.4001041
217401,Male,36,1,28.0,0,1-2 Year,Yes,68167.0,26.0,171,0.40009913
196791,Male,36,1,28.0,0,1-2 Year,Yes,37300.0,157.0,156,0.39999542
81368,Male,28,1,28.0,0,1-2 Year,Yes,37274.0,121.0,253,0.39991227
124808,Male,35,1,8.0,0,1-2 Year,Yes,24507.0,124.0,99,0.3999095
258273,Female,38,1,4.0,0,1-2 Year,Yes,31373.0,157.0,153,0.39984462
74938,Male,35,1,18.0,0,1-2 Year,Yes,2630.0,26.0,76,0.3998445
233358,Male,33,1,30.0,0,1-2 Year,Yes,35418.0,124.0,87,0.39981812
207128,Male,39,1,41.0,0,1-2 Year,Yes,43640.0,26.0,289,0.3997073
366743,Male,31,1,28.0,0,1-2 Year,Yes,44278.0,154.0,94,0.39970428
173660,Female,29,1,28.0,0,< 1 Year,Yes,32416.0,122.0,160,0.3996991
99345,Male,30,1,28.0,0,< 1 Year,Yes,35163.0,122.0,119,0.3996991
262489,Female,34,1,28.0,0,1-2 Year,Yes,40579.0,157.0,39,0.3996669
31386,Female,37,1,11.0,0,1-2 Year,Yes,23472.0,124.0,129,0.3996314
51744,Male,33,1,28.0,0,< 1 Year,Yes,56919.0,124.0,282,0.39960885
297068,Male,34,1,47.0,0,1-2 Year,Yes,30505.0,154.0,132,0.39954287
67019,Female,36,1,28.0,0,1-2 Year,Yes,26502.0,124.0,199,0.39949945
151080,Female,36,1,28.0,0,1-2 Year,Yes,30293.0,124.0,126,0.39949945
370216,Female,36,1,28.0,0,1-2 Year,Yes,26441.0,124.0,183,0.39949945
115143,Male,36,1,28.0,0,1-2 Year,Yes,29866.0,124.0,284,0.39949945
115711,Female,35,1,28.0,0,> 2 Years,Yes,41227.0,157.0,291,0.39945677
230749,Female,37,1,28.0,0,1-2 Year,Yes,31164.0,26.0,288,0.39942762
12421,Female,38,1,28.0,0,1-2 Year,Yes,28667.0,26.0,298,0.39942762
223701,Male,35,1,5.0,0,1-2 Year,Yes,31892.0,124.0,206,0.39942008
212113,Female,39,1,35.0,0,1-2 Year,Yes,22292.0,26.0,13,0.39939317
85425,Male,35,1,28.0,0,1-2 Year,Yes,48894.0,26.0,11,0.39931834
228617,Female,30,1,28.0,0,< 1 Year,Yes,39232.0,122.0,279,0.39931569
205,Female,30,1,28.0,0,< 1 Year,Yes,39104.0,122.0,263,0.39931569
103108,Male,30,1,28.0,0,< 1 Year,Yes,33038.0,122.0,267,0.39931569
2153,Female,36,1,41.0,0,1-2 Year,Yes,30362.0,12.0,111,0.39921618
150697,Male,32,1,35.0,0,1-2 Year,Yes,2630.0,157.0,264,0.3991713
287819,Female,37,1,3.0,0,1-2 Year,Yes,24228.0,124.0,33,0.3991385
136683,Female,38,1,41.0,0,1-2 Year,Yes,21884.0,124.0,29,0.3991385
308700,Male,38,1,3.0,0,1-2 Year,Yes,21319.0,124.0,35,0.3991385
71771,Male,31,1,10.0,0,< 1 Year,Yes,27885.0,26.0,108,0.3991095
102581,Female,47,1,29.0,0,> 2 Years,Yes,47633.0,26.0,158,0.39908487
133907,Male,48,1,27.0,0,1-2 Year,Yes,26788.0,163.0,231,0.39905292
158538,Male,35,1,8.0,0,1-2 Year,Yes,29731.0,26.0,280,0.3990328
186071,Female,47,1,28.0,0,1-2 Year,Yes,49507.0,155.0,179,0.3990016
18305,Male,33,1,28.0,0,< 1 Year,Yes,56580.0,122.0,40,0.39898255
280263,Male,33,1,8.0,0,< 1 Year,Yes,31158.0,124.0,45,0.3989573
112431,Female,36,1,30.0,0,1-2 Year,Yes,26944.0,124.0,273,0.3989084
47297,Male,39,1,11.0,0,1-2 Year,Yes,28119.0,154.0,200,0.39887044
6268,Male,36,1,3.0,0,1-2 Year,Yes,2630.0,26.0,127,0.39883998
348743,Male,37,1,35.0,0,1-2 Year,Yes,30429.0,31.0,194,0.3987676
51682,Female,33,1,18.0,0,1-2 Year,Yes,42521.0,154.0,57,0.3987479
58239,Female,30,1,28.0,0,1-2 Year,Yes,33490.0,124.0,246,0.39874586
14931,Female,30,1,28.0,0,1-2 Year,Yes,40628.0,124.0,248,0.39874586
375999,Male,35,1,18.0,0,1-2 Year,Yes,2630.0,124.0,119,0.3987254
159337,Male,31,1,39.0,0,1-2 Year,Yes,36262.0,157.0,219,0.39858758
122452,Female,38,1,28.0,0,1-2 Year,Yes,45086.0,26.0,244,0.39856523
71033,Female,37,1,28.0,0,1-2 Year,Yes,45422.0,26.0,211,0.39856523
369828,Male,37,1,28.0,0,1-2 Year,Yes,45097.0,26.0,233,0.39856523
265140,Male,50,1,8.0,0,1-2 Year,Yes,28679.0,163.0,123,0.39852104
125666,Female,38,1,28.0,0,1-2 Year,Yes,41143.0,150.0,262,0.3984588
5358,Female,40,1,11.0,0,1-2 Year,Yes,27842.0,124.0,222,0.39845335
223502,Male,38,1,28.0,0,> 2 Years,Yes,39724.0,26.0,53,0.3984436
111730,Female,37,1,28.0,0,1-2 Year,Yes,37538.0,26.0,55,0.3984436
117749,Female,38,1,28.0,0,1-2 Year,Yes,39582.0,26.0,60,0.3984436
38908,Female,34,1,8.0,0,1-2 Year,Yes,40061.0,157.0,94,0.39835632
335456,Male,49,1,41.0,0,1-2 Year,Yes,37731.0,163.0,46,0.39833376
292235,Female,40,1,29.0,0,1-2 Year,Yes,29628.0,157.0,123,0.39832726
338450,Male,34,1,50.0,0,1-2 Year,Yes,27841.0,157.0,271,0.39831537
371087,Male,28,1,6.0,0,< 1 Year,Yes,2630.0,163.0,29,0.39826968
31971,Male,35,1,36.0,0,1-2 Year,Yes,29573.0,124.0,123,0.39826292
363646,Male,39,1,29.0,0,1-2 Year,Yes,30806.0,26.0,36,0.39825654
92561,Male,28,1,28.0,0,< 1 Year,Yes,45734.0,124.0,15,0.3981866
342197,Male,37,1,28.0,0,1-2 Year,Yes,38597.0,26.0,88,0.39815497
145251,Female,38,1,28.0,0,1-2 Year,Yes,40064.0,26.0,106,0.39815497
11552,Male,37,1,28.0,0,1-2 Year,Yes,38441.0,26.0,97,0.39815497
370562,Male,38,1,28.0,0,1-2 Year,Yes,39395.0,26.0,106,0.39815497
169582,Female,38,1,28.0,0,1-2 Year,Yes,37225.0,26.0,104,0.39815497
40737,Male,31,1,26.0,0,1-2 Year,Yes,33171.0,124.0,12,0.39814404
287522,Male,29,1,39.0,0,< 1 Year,Yes,35895.0,124.0,271,0.39813784
32442,Male,49,1,13.0,0,1-2 Year,Yes,24177.0,163.0,281,0.39810094
199987,Female,32,1,24.0,0,1-2 Year,Yes,2630.0,157.0,44,0.3980908
144449,Male,37,1,41.0,0,1-2 Year,Yes,24843.0,124.0,155,0.39807162
76999,Male,38,1,3.0,0,1-2 Year,Yes,24519.0,124.0,224,0.39807162
194016,Female,38,1,3.0,0,1-2 Year,Yes,21307.0,124.0,119,0.39807162
251304,Female,37,1,3.0,0,1-2 Year,Yes,23828.0,124.0,201,0.39807162
87180,Female,37,1,3.0,0,1-2 Year,Yes,23774.0,124.0,194,0.39807162
